1956	1	2	0.86	0.05
1957	1	2	0.94	0.05
1958	1	2	1.02	0.05
1959	1	2	1.09	0.05
1960	1	2	1.17	0.05
1961	1	2	1.25	0.05
1962	1	2	1.33	0.05
1963	1	2	1.407	0.05
1964	1	2	7.123	0.05
1965	1	2	7.895	0.05
1966	1	2	3.902	0.05
1967	1	2	5.535	0.05
1968	1	2	3.902	0.05
1969	1	2	6.624	0.05
1970	1	2	7.26	0.05
1971	1	2	13.838	0.05
1972	1	2	21.506	0.05
1973	1	2	18.149	0.05
1974	1	2	18.149	0.05
1975	1	2	28.131	0.05
1976	1	2	31.624	0.05
1977	1	2	22.73	0.05
1978	1	2	22.014	0.05
1979	1	2	29.796	0.05
1980	1	2	29.045	0.05
1981	1	2	27.888	0.05
1982	1	2	25.098	0.05
1983	1	2	18.369	0.05
1984	1	2	13.181	0.05
1985	1	2	19.661	0.05
1986	1	2	27.403	0.05
1987	1	2	29.934	0.05
1988	1	2	56.682	0.05
1989	1	2	90.833	0.05
1990	1	2	157.308	0.05
1991	1	2	154.86	0.05
1992	1	2	93.556	0.05
1993	1	2	166.953	0.05
1994	1	2	104.978	0.05
1995	1	2	91.119	0.05
1996	1	2	61.466	0.05
1997	1	2	44.158	0.05
1998	1	2	45.583	0.05
1999	1	2	51.219	0.05
2000	1	2	26.071	0.05
2001	1	2	46.522	0.05
2002	1	2	66.009	0.05
2003	1	2	72.217	0.05
2004	1	2	58.533	0.05
2005	1	2	45.99	0.05
2006	1	2	24.24	0.05
2007	1	2	19.707	0.05
2008	1	2	16.105	0.05
2009	1	2	25.103	0.05
2010	1	2	20.232	0.05
2011	1	2	44.269	0.05
2012	1	2	30.427	0.05
2013	1	2	26.983	0.05
2014	1	2	15.026	0.05
2015	1	2	18.867	0.05
2016	1	2	20.38	0.05
2017	1	2	24.912	0.05
-999	1	3	0	0.05
1945	1	3	0	0.05
1946	1	3	0	0.05
1947	1	3	0	0.05
1948	1	3	0	0.05
1949	1	3	0	0.05
1950	1	3	0	0.05
1951	1	3	0	0.05
1952	1	3	0	0.05
1953	1	3	0	0.05
1954	1	3	0	0.05
1955	1	3	0	0.05
1956	1	3	0	0.05
1957	1	3	0	0.05
1958	1	3	0	0.05
1959	1	3	0	0.05
1960	1	3	0	0.05
1961	1	3	0	0.05
1962	1	3	0	0.05
1963	1	3	0	0.05
1964	1	3	0	0.05
1965	1	3	0	0.05
1966	1	3	0	0.05
1967	1	3	0	0.05
1968	1	3	0	0.05
1969	1	3	0	0.05
1970	1	3	0	0.05
1971	1	3	0	0.05
1972	1	3	0	0.05
1973	1	3	0	0.05
1974	1	3	0	0.05
1975	1	3	0	0.05
1976	1	3	0	0.05
1977	1	3	0	0.05
1978	1	3	0	0.05
1979	1	3	1.778	0.05
1980	1	3	1.679	0.05
1981	1	3	3.52	0.05
1982	1	3	6.824	0.05
1983	1	3	6.163	0.05
1984	1	3	5.299	0.05
1985	1	3	7.742	0.05
1986	1	3	9.221	0.05
1987	1	3	10.878	0.05
1988	1	3	7.055	0.05
1989	1	3	18.197	0.05
1990	1	3	6.015	0.05
1991	1	3	0.018	0.05
1992	1	3	69.125	0.05
1993	1	3	6.36	0.05
1994	1	3	9.368	0.05
1995	1	3	3.128	0.05
1996	1	3	3.222	0.05
1997	1	3	5.194	0.05
1998	1	3	2.587	0.05
1999	1	3	4.62	0.05
2000	1	3	2.605	0.05
2001	1	3	2.77	0.05
2002	1	3	1.383	0.05
2003	1	3	3.312	0.05
2004	1	3	6.838	0.05
2005	1	3	3.015	0.05
2006	1	3	3.493	0.05
2007	1	3	3.632	0.05
2008	1	3	7.159	0.05
2009	1	3	4.153	0.05
2010	1	3	1.155	0.05
2011	1	3	0.488	0.05
2012	1	3	0.341	0.05
2013	1	3	0.499	0.05
2014	1	3	0.195	0.05
2015	1	3	0.31	0.05
2016	1	3	0.525	0.05
2017	1	3	0.321	0.05
-999	1	4	0	0.1
1945	1	4	0.1	0.1
1946	1	4	0.1	0.1
1947	1	4	0.1	0.1
1948	1	4	0.1	0.1
1949	1	4	0.1	0.1
1950	1	4	0.1	0.1
1951	1	4	0.1	0.1
1952	1	4	0.1	0.1
1953	1	4	0.1	0.1
1954	1	4	0.1	0.1
1955	1	4	0.1	0.1
1956	1	4	0.1	0.1
1957	1	4	0.1	0.1
1958	1	4	0.1	0.1
1959	1	4	0.1	0.1
1960	1	4	0.1	0.1
1961	1	4	0.1	0.1
1962	1	4	0.1	0.1
1963	1	4	0.1	0.1
1964	1	4	0.1	0.1
1965	1	4	0.1	0.1
1966	1	4	0.1	0.1
1967	1	4	0.1	0.1
1968	1	4	0.1	0.1
1969	1	4	0.1	0.1
1970	1	4	0.1	0.1
1971	1	4	0.1	0.1
1972	1	4	0.1	0.1
1973	1	4	0.1	0.1
1974	1	4	0.1	0.1
1975	1	4	0.1	0.1
1976	1	4	0.1	0.1
1977	1	4	0.1	0.1
1978	1	4	0.1	0.1
1979	1	4	0.1	0.1
1980	1	4	0.1	0.1
1981	1	4	0.1	0.1
1982	1	4	0.1	0.1
1983	1	4	0.1	0.1
1984	1	4	0.1	0.1
1985	1	4	0.1	0.1
1986	1	4	0.1	0.1
1987	1	4	0.1	0.1
1988	1	4	0.1	0.1
1989	1	4	0.1	0.1
1990	1	4	0.1	0.1
1991	1	4	0.1	0.1
1992	1	4	0.1	0.1
1993	1	4	0.1	0.1
1994	1	4	0.1	0.1
1995	1	4	0.1	0.1
1996	1	4	0.1	0.1
1997	1	4	0.1	0.1
1998	1	4	0.1	0.1
1999	1	4	0.1	0.1
2000	1	4	0.1	0.1
2001	1	4	0.1	0.1
2002	1	4	0.1	0.1
2003	1	4	0.1	0.1
2004	1	4	0.1	0.1
2005	1	4	0.1	0.1
2006	1	4	0.1	0.1
2007	1	4	0.1	0.1
2008	1	4	0.1	0.1
2009	1	4	0.1	0.1
2010	1	4	0.1	0.1
2011	1	4	0.1	0.1
2012	1	4	0.1	0.1
2013	1	4	0.1	0.1
2014	1	4	0.1	0.1
2015	1	4	0.1	0.1
2016	1	4	0.1	0.1
2017	1	4	0.1	0.1
-9999	0	0	0	0

#
 #_CPUE_and_surveyabundance_observations
#_Units:  0=numbers; 1=biomass; 2=F; >=20 for special types
#_Errtype:  -1=normal; 0=lognormal; >0=T
#_SD_Report: 0=no sdreport; 1=enable sdreport
#_Fleet Units Errtype SD_Report
1 0 0 0 # Rec_E_1
2 1 0 0 # Com_E_2
#4 1 0 0 # Com_W_4
3 1 0 0 # Com_LL_5
4 2 -1 0 # Shrimp_Eff_6
5 0 0 0 # MRFSS_7
6 0 0 0 # HB_E_8
#9 0 0 0 # HB_W_9
7 30 0 0 # LarvalGW_10
8 0 0 0 # SEAMAP_Trawl_E_12
#12 0 0 0 # SEAMAP_Trawl_W_12
9 0 0 0 # Video_GW_14
#_yr month fleet obs stderr
1993	7	2	2.57137	0.193459293	#_	Com_E_3
1994	7	2	2.54406	0.187268108	#_	Com_E_3
1995	7	2	1.91057	0.187268108	#_	Com_E_3
1996	7	2	1.30263	0.193459293	#_	Com_E_3
1997	7	2	1.0097	0.193459293	#_	Com_E_3
1998	7	2	0.94838	0.199625093	#_	Com_E_3
1999	7	2	1.01998	0.187268108	#_	Com_E_3
2000	7	2	0.68759	0.199625093	#_	Com_E_3
2001	7	2	1.01437	0.199625093	#_	Com_E_3
2002	7	2	1.43251	0.193459293	#_	Com_E_3
2003	7	2	1.37492	0.187268108	#_	Com_E_3
2004	7	2	1.1579	0.193459293	#_	Com_E_3
2005	7	2	1.09018	0.193459293	#_	Com_E_3
2006	7	2	0.7205	0.199625093	#_	Com_E_3
2007	7	2	0.60313	0.199625093	#_	Com_E_3
2008	7	2	0.47333	0.199625093	#_	Com_E_3
2009	7	2	0.4282	0.199625093	#_	Com_E_3
2010	7	2	0.5329	0.199625093	#_	Com_E_3
2011	7	2	0.7119	0.193459293	#_	Com_E_3
2012	7	2	0.38857	0.217964459	#_	Com_E_3
2013	7	2	0.55587	0.205764925	#_	Com_E_3
2014	7	2	0.37997	0.211878228	#_	Com_E_3
2015	7	2	0.61172	0.199625093	#_	Com_E_3
2016	7	2	0.74491	0.199625093	#_	Com_E_3
2017	7	2	0.78484	0.199625093	#_	Com_E_3
1945	7	4	58.74992316	5.874992316	#_	Shrimp_Eff_East_only
1946	7	4	219.4433005	21.94433005	#_	Shrimp_Eff_East_only
1947	7	4	1119.162536	111.9162536	#_	Shrimp_Eff_East_only
1948	7	4	2940.545279	294.0545279	#_	Shrimp_Eff_East_only
1949	7	4	4750.953536	475.0953536	#_	Shrimp_Eff_East_only
1950	7	4	8470.505171	847.0505171	#_	Shrimp_Eff_East_only
1951	7	4	10741.7772	1074.17772	#_	Shrimp_Eff_East_only
1952	7	4	12683.81466	1268.381466	#_	Shrimp_Eff_East_only
1953	7	4	13089.83538	1308.983538	#_	Shrimp_Eff_East_only
1954	7	4	17039.76896	1703.976896	#_	Shrimp_Eff_East_only
1955	7	4	16864.22419	1686.422419	#_	Shrimp_Eff_East_only
1956	7	4	21648.11293	2164.811293	#_	Shrimp_Eff_East_only
1957	7	4	25268.92945	2526.892945	#_	Shrimp_Eff_East_only
1958	7	4	32719.0072	3271.90072	#_	Shrimp_Eff_East_only
1959	7	4	35187.79648	3518.779648	#_	Shrimp_Eff_East_only
1960	7	4	35167.64525	3516.764525	#_	Shrimp_Eff_East_only
1961	7	4	21712.3266	2171.23266	#_	Shrimp_Eff_East_only
1962	7	4	37444.32227	3744.432227	#_	Shrimp_Eff_East_only
1963	7	4	42369.09333	4236.909333	#_	Shrimp_Eff_East_only
1964	7	4	49931.91219	4993.191219	#_	Shrimp_Eff_East_only
1965	7	4	32336.48645	3233.648645	#_	Shrimp_Eff_East_only
1966	7	4	27288.16431	2728.816431	#_	Shrimp_Eff_East_only
1967	7	4	32746.50217	3274.650217	#_	Shrimp_Eff_East_only
1968	7	4	38393.54478	3839.354478	#_	Shrimp_Eff_East_only
1969	7	4	42031.34002	4203.134002	#_	Shrimp_Eff_East_only
1970	7	4	29525.94888	2952.594888	#_	Shrimp_Eff_East_only
1971	7	4	23923.09316	2392.309316	#_	Shrimp_Eff_East_only
1972	7	4	33448.74	3344.874	#_	Shrimp_Eff_East_only
1973	7	4	36228.83	3622.883	#_	Shrimp_Eff_East_only
1974	7	4	35713.89	3571.389	#_	Shrimp_Eff_East_only
1975	7	4	35307.63	3530.763	#_	Shrimp_Eff_East_only
1976	7	4	32221		3222.1		#_	Shrimp_Eff_East_only
1977	7	4	42531.46	4148.13575	#_	Shrimp_Eff_East_only
1978	7	4	35168.4		3516.84		#_	Shrimp_Eff_East_only
1979	7	4	33728.1		3372.81		#_	Shrimp_Eff_East_only
1980	7	4	21249		2124.9		#_	Shrimp_Eff_East_only
1981	7	4	36067.38	3606.738	#_	Shrimp_Eff_East_only
1982	7	4	34212.47	3421.247	#_	Shrimp_Eff_East_only
1983	7	4	40298.43	4029.843	#_	Shrimp_Eff_East_only
1984	7	4	50592.35	5052.128	#_	Shrimp_Eff_East_only
1985	7	4	44016.57	4401.657	#_	Shrimp_Eff_East_only
1986	7	4	40895.7		4089.57		#_	Shrimp_Eff_East_only
1987	7	4	35721.55	3572.155	#_	Shrimp_Eff_East_only
1988	7	4	37365.51	3736.551	#_	Shrimp_Eff_East_only
1989	7	4	43230.07	4315.467	#_	Shrimp_Eff_East_only
1990	7	4	38729.79	3866.526	#_	Shrimp_Eff_East_only
1991	7	4	33810.72	3381.072	#_	Shrimp_Eff_East_only
1992	7	4	37674.46	3767.446	#_	Shrimp_Eff_East_only
1993	7	4	31360.77	3136.077	#_	Shrimp_Eff_East_only
1994	7	4	36101.33	3610.133	#_	Shrimp_Eff_East_only
1995	7	4	42801.53	4280.153	#_	Shrimp_Eff_East_only
1996	7	4	47497.13	4732.615	#_	Shrimp_Eff_East_only
1997	7	4	47546.05	4754.605	#_	Shrimp_Eff_East_only
1998	7	4	57747.17	5774.717	#_	Shrimp_Eff_East_only
1999	7	4	38401.3		3840.13		#_	Shrimp_Eff_East_only
2000	7	4	32273.59	3227.359	#_	Shrimp_Eff_East_only
2001	7	4	33985.54	3398.554	#_	Shrimp_Eff_East_only
2002	7	4	41098.94	4091.725	#_	Shrimp_Eff_East_only
2003	7	4	33168.11	3316.811	#_	Shrimp_Eff_East_only
2004	7	4	30473.33	3047.333	#_	Shrimp_Eff_East_only
2005	7	4	24632.38	2463.238	#_	Shrimp_Eff_East_only
2006	7	4	18032.02	1803.202	#_	Shrimp_Eff_East_only
2007	7	4	15579.8		1557.98		#_	Shrimp_Eff_East_only
2008	7	4	13110.37	1311.037	#_	Shrimp_Eff_East_only
2009	7	4	17527.38	1752.738	#_	Shrimp_Eff_East_only
2010	7	4	9247.51		924.751		#_	Shrimp_Eff_East_only
2011	7	4	11560.36	1156.036	#_	Shrimp_Eff_East_only
2012	7	4	12112.53	1211.253	#_	Shrimp_Eff_East_only
2013	7	4	12634.55	1257.052	#_	Shrimp_Eff_East_only
2014	7	4	10167.32	1016.732	#_	Shrimp_Eff_East_only
2015	7	4	11459.48	1145.948	#_	Shrimp_Eff_East_only
2016	7	4	11968.13	1196.813	#_	Shrimp_Eff_East_only
2017	7	4	12469.79	1246.979	#_	Shrimp_Eff_East_only
1981	7	5	1.96581		0.357844271	#_	MRFSS_7
1982	7	5	0.931236	0.322011972	#_	MRFSS_7
1983	7	5	0.489521	0.453146128	#_	MRFSS_7
1984	7	5	0.1148		0.795655919	#_	MRFSS_7
1985	7	5	0.4178		0.568785348	#_	MRFSS_7
1986	7	5	2.38752		0.124167652	#_	MRFSS_7
1987	7	5	0.824169	0.15070087	#_	MRFSS_7
1988	7	5	0.990385	0.279656808	#_	MRFSS_7
1989	7	5	2.77415		0.123012285	#_	MRFSS_7
1990	7	5	3.09676		0.156458821	#_	MRFSS_7
1991	7	5	1.98731		0.14543405	#_	MRFSS_7
1992	7	5	1.93206		0.099209385	#_	MRFSS_7
1993	7	5	1.25071		0.125643122	#_	MRFSS_7
1994	7	5	1.51832		0.119092692	#_	MRFSS_7
1995	7	5	0.899218	0.160245566	#_	MRFSS_7
1996	7	5	1.0192		0.145624662	#_	MRFSS_7
1997	7	5	0.580754	0.117162694	#_	MRFSS_7
1998	7	5	0.686889	0.096292347	#_	MRFSS_7
1999	7	5	0.596473	0.081340585	#_	MRFSS_7
2000	7	5	0.413983	0.088304911	#_	MRFSS_7
2001	7	5	0.685959	0.08602843	#_	MRFSS_7
2002	7	5	0.65036		0.08472689	#_	MRFSS_7
2003	7	5	0.568122	0.087914768	#_	MRFSS_7
2004	7	5	0.921113	0.075406875	#_	MRFSS_7
2005	7	5	0.751481	0.084531616	#_	MRFSS_7
2006	7	5	0.532131	0.095903193	#_	MRFSS_7
2007	7	5	0.512456	0.095708598	#_	MRFSS_7
2008	7	5	0.2752	0.111299247	#_	MRFSS_7
2009	7	5	0.407999	0.114651448	#_	MRFSS_7
2010	7	5	0.563575	0.111105718	#_	MRFSS_7
2011	7	5	0.760229	0.092918029	#_	MRFSS_7
2012	7	5	0.624583	0.098691011	#_	MRFSS_7
2013	7	5	0.460931	0.124809276	#_	MRFSS_7
2014	7	5	0.564418	0.102964821	#_	MRFSS_7
2015	7	5	0.922626	0.094475868	#_	MRFSS_7
2016	7	5	1.29822	0.084141035	#_	MRFSS_7
2017	7	5	1.62354	0.089150062	#_	MRFSS_7
1986	7	6	0.785121	0.17930732	#_	HB_E_8
1987	7	6	0.704375	0.198270825	#_	HB_E_8
1988	7	6	0.787082	0.19950203	#_	HB_E_8
1989	7	6	1.85924	0.138751299	#_	HB_E_8
1990	7	6	2.47478	0.133645256	#_	HB_E_8
1991	7	6	2.10395	0.126989468	#_	HB_E_8
1992	7	6	2.4548	0.122883876	#_	HB_E_8
1993	7	6	1.79039	0.153107419	#_	HB_E_8
1994	7	6	1.34668	0.168987611	#_	HB_E_8
1995	7	6	1.29511	0.190676365	#_	HB_E_8
1996	7	6	1.12225	0.18906613	#_	HB_E_8
1997	7	6	1.17828	0.179930688	#_	HB_E_8
1998	7	6	1.16988	0.160434697	#_	HB_E_8
1999	7	6	1.20666	0.13702938	#_	HB_E_8
2000	7	6	0.762772	0.17456193	#_	HB_E_8
2001	7	6	0.757766	0.202022748	#_	HB_E_8
2002	7	6	1.24904	0.178496582	#_	HB_E_8
2003	7	6	1.18223	0.18211058	#_	HB_E_8
2004	7	6	1.15549	0.167983549	#_	HB_E_8
2005	7	6	1.29281	0.143844909	#_	HB_E_8
2006	7	6	0.723357	0.178122259	#_	HB_E_8
2007	7	6	0.798654	0.177747851	#_	HB_E_8
2008	7	6	0.539722	0.193397506	#_	HB_E_8
2009	7	6	0.252186	0.225714508	#_	HB_E_8
2010	7	6	0.236302	0.255536197	#_	HB_E_8
2011	7	6	0.280816	0.228970249	#_	HB_E_8
2012	7	6	0.242747	0.24892033	#_	HB_E_8
2013	7	6	0.206439	0.29401725	#_	HB_E_8
2014	7	6	0.136327	0.31974753	#_	HB_E_8
2015	7	6	0.350665	0.320908067	#_	HB_E_8
2016	7	6	0.554089	0.258888609	#_	HB_E_8
1986	7	7	0.94108	0.205905832	#_	LarvalGW_10
1987	7	7	0.64518	0.311420911	#_	LarvalGW_10
1988	7	7	0.54979	0.271089496	#_	LarvalGW_10
1989	7	7	0.32331	0.311102818	#_	LarvalGW_10
1990	7	7	0.51433	0.244873313	#_	LarvalGW_10
1991	7	7	1.03148	0.171282193	#_	LarvalGW_10
1992	7	7	2.99094	0.174805776	#_	LarvalGW_10
1993	7	7	1.18415	0.175230858	#_	LarvalGW_10
1994	7	7	1.27642	0.18161258	#_	LarvalGW_10
1995	7	7	1.34086	0.18128257	#_	LarvalGW_10
1996	7	7	0.97527	0.171526516	#_	LarvalGW_10
1997	7	7	0.89316	0.223769199	#_	LarvalGW_10
1999	7	7	0.30532	0.290186688	#_	LarvalGW_10
2000	7	7	2.44159	0.147593252	#_	LarvalGW_10
2001	7	7	0.50558	0.257254809	#_	LarvalGW_10
2002	7	7	1.09313	0.212116102	#_	LarvalGW_10
2003	7	7	0.91416	0.206934633	#_	LarvalGW_10
2004	7	7	0.59413	0.255636324	#_	LarvalGW_10
2006	7	7	2.01196	0.154960915	#_	LarvalGW_10
2007	7	7	1.50612	0.186995123	#_	LarvalGW_10
2009	7	7	0.6281	0.233382314	#_	LarvalGW_10
2010	7	7	0.74712	0.257166588	#_	LarvalGW_10
2011	7	7	0.42625	0.256642998	#_	LarvalGW_10
2012	7	7	0.37764	0.311521339	#_	LarvalGW_10
2013	7	7	1.41806	0.180989862	#_	LarvalGW_10
2014	7	7	0.76554	0.222305281	#_	LarvalGW_10
2016	7	7	0.59932	0.272024194	#_	LarvalGW_10
2008	10	8	1.23634	0.186734501	#_	Trawl_E_12
2009	10	8	0.8658	0.149572554	#_	Trawl_E_12
2010	10	8	1.02333	0.163111926	#_	Trawl_E_12
2011	10	8	1.05659	0.246536522	#_	Trawl_E_12
2012	10	8	0.82077	0.209210014	#_	Trawl_E_12
2013	10	8	0.91981	0.210724872	#_	Trawl_E_12
2014	10	8	1.35993	0.135765748	#_	Trawl_E_12
2015	10	8	1.3514	0.132034341	#_	Trawl_E_12
2016	10	8	0.55877	0.245699269	#_	Trawl_E_12
2017	10	8	0.80725	0.157204164	#_	Trawl_E_12
1993	7	9	1.28705	0.120230033	#_	Video_GW_14
1994	7	9	1.19047	0.161987976	#_	Video_GW_14
1995	7	9	1.09163	0.204117123	#_	Video_GW_14
1996	7	9	0.89068	0.125271777	#_	Video_GW_14
1997	7	9	1.09129	0.119475937	#_	Video_GW_14
2002	7	9	0.8749	0.129240577	#_	Video_GW_14
2004	7	9	0.59729	0.136170447	#_	Video_GW_14
2005	7	9	0.49685	0.112738651	#_	Video_GW_14
2006	7	9	1.3068	0.092469357	#_	Video_GW_14
2007	7	9	1.13253	0.118389062	#_	Video_GW_14
2008	7	9	1.0301	0.104750144	#_	Video_GW_14
2009	7	9	1.94758	0.089130561	#_	Video_GW_14
2010	7	9	0.9671	0.083128573	#_	Video_GW_14
2011	7	9	0.72489	0.071437218	#_	Video_GW_14
2012	7	9	0.50768	0.08106563	#_	Video_GW_14
2013	7	9	0.74935	0.09233169	#_	Video_GW_14
2014	7	9	0.67959	0.082082596	#_	Video_GW_14
2015	7	9	1.13412	0.074128273	#_	Video_GW_14
2016	7	9	1.3527	0.069058118	#_	Video_GW_14
2017	7	9	0.94735	0.078269937	#_	Video_GW_14
-9999	1	1	1	1	#	terminator	for	survey	observations
#
3	#_N_fleets_with_discard
#_discard_units	(1=same_as_catchunits(bio/num);	2=fraction;	3=numbers)
#_discard_errtype:	>0	for	DF	of	T-dist(read	CV	below);	0	for
#	note,	only	have	units	and	errtype	for	fleets	with
#_Fleet	units	errtype
1	2	0	#	Rec_E_1
#2	2	0	#	Rec_W_2
2	2	0	#	Com_E_3
#4	2	0	#	Com_W_4
4	3	-2	#	Shrimp_Eff_6
#_yr	month	fleet	obs	CV
1981	7	1	0.109481	0.2	#_	Rec_E_1
1982	7	1	0.137407	0.2	#_	Rec_E_1
1983	7	1	0.608972	0.2	#_	Rec_E_1
1984	7	1	0.552995	0.2	#_	Rec_E_1
1986	7	1	0.186782	0.2	#_	Rec_E_1
1987	7	1	0.203087	0.2	#_	Rec_E_1
1988	7	1	0.18196	0.2	#_	Rec_E_1
1989	7	1	0.228608	0.2	#_	Rec_E_1
1990	7	1	0.214485	0.2	#_	Rec_E_1
1992	7	1	0.160562	0.2	#_	Rec_E_1
1993	7	1	0.239288	0.2	#_	Rec_E_1
1994	7	1	0.150051	0.2	#_	Rec_E_1
1995	7	1	0.162011	0.2	#_	Rec_E_1
1996	7	1	0.438472	0.2	#_	Rec_E_1
1997	7	1	0.327423	0.2	#_	Rec_E_1
1998	7	1	0.488114	0.2	#_	Rec_E_1
1999	7	1	0.410483	0.2	#_	Rec_E_1
2000	7	1	0.282114	0.2	#_	Rec_E_1
2001	7	1	0.436235	0.2	#_	Rec_E_1
2002	7	1	0.436567	0.2	#_	Rec_E_1
2003	7	1	0.278849	0.2	#_	Rec_E_1
2004	7	1	0.401428	0.2	#_	Rec_E_1
2005	7	1	0.29632	0.2	#_	Rec_E_1
2006	7	1	0.371195	0.2	#_	Rec_E_1
2007	7	1	0.605488	0.2	#_	Rec_E_1
2008	7	1	0.463542	0.2	#_	Rec_E_1
2009	7	1	0.666686	0.2	#_	Rec_E_1
2010	7	1	0.632404	0.2	#_	Rec_E_1
2011	7	1	0.538452	0.2	#_	Rec_E_1
2012	7	1	0.769993	0.2	#_	Rec_E_1
2013	7	1	0.710541	0.2	#_	Rec_E_1
2014	7	1	0.818904	0.2	#_	Rec_E_1
2015	7	1	0.971906	0.2	#_	Rec_E_1
2016	7	1	0.882362	0.2	#_	Rec_E_1
2017	7	1	0.976227	0.2	#_	Rec_E_1
2000	7	2	0.00944203	0.2	#_	Com_E_3
